ano;trim;geo;cod-ca;ca;cod-prv;prv;viv-num;viv-imp;viv-pm2;gar-num;gar-imp;gar-pm2;tras-num;tras-imp;tras-pm2;
2015;4;Provincia;10;Comunitat Valenciana;46;Valencia / València;18938;105541;997,33;7210;12494;1009,24;1749;4284;714,12;
2015;4;Comunidad;11;Extremadura;98;EXTREMADURA;5321;74756;674,10;1343;10693;609,98;345;4164;647,02;
2015;4;Provincia;11;Extremadura;6;Badajoz;3450;71936;651,55;868;10219;589,78;213;3867;638,32;
2015;4;Provincia;11;Extremadura;10;Cáceres;1871;80168;717,47;475;11476;643,41;132;4566;658,79;
2015;4;Comunidad;12;Galicia;98;GALICIA;12614;105242;1165,69;6821;12074;943,56;2206;4097;794,65;
2015;4;Provincia;12;Galicia;15;A Coruña;5416;105567;1174,16;2559;10774;830,99;763;4084;809,54;
2015;4;Provincia;12;Galicia;27;Lugo;1934;76454;961,44;1266;10135;831,87;360;4371;737,64;
2015;4;Provincia;12;Galicia;32;Ourense;1252;92265;921,49;713;10802;800,99;266;3293;725,99;
2015;4;Provincia;12;Galicia;36;Pontevedra;4012;120204;1301,07;2283;15157;1188,41;817;4254;825,47;
2015;4;Comunidad;13;Comunidad de Madrid;98;COMUNIDAD DE MADRID;51604;209489;2071,57;20288;18556;1276,99;2033;7264;1161,45;
2015;4;Provincia;13;Comunidad de Madrid;28;Madrid;51604;209489;2071,57;20288;18556;1276,99;2033;7264;1161,45;
2015;4;Comunidad;14;Región de Murcia;98;REGIÓN DE MURCIA;11208;93923;970,06;3707;9996;632,01;463;3633;569,93;
2015;4;Provincia;14;Región de Murcia;30;Murcia;11208;93923;970,06;3707;9996;632,01;463;3633;569,93;
2015;4;Comunidad;15;C. Foral de Navarra;98;C. FORAL DE NAVARRA;4287;127266;1266,27;1561;13303;892,91;566;6860;951,52;
2015;4;Provincia;15;C. Foral de Navarra;31;Navarra;4287;127266;1266,27;1561;13303;892,91;566;6860;951,52;
2015;4;Comunidad;16;País Vasco;98;PAÍS VASCO;14120;200032;2334,37;7731;21740;1329,61;1936;8932;1206,40;
2015;4;Provincia;16;País Vasco;1;Araba / Álava;1936;168546;1670,75;794;16403;1116,48;95;5945;727,16;
2015;4;Provincia;16;País Vasco;20;Gipuzkoa;4528;210158;2552,54;2526;22782;1287,70;568;8236;1071,41;
2015;4;Provincia;16;País Vasco;48;Bizkaia;7656;200026;2331,12;4411;21764;1383,59;1273;9419;1295,05;
2015;4;Comunidad;17;La Rioja;98;LA RIOJA;2570;96635;995,26;1918;12453;918,06;218;5087;645,70;
2015;4;Provincia;17;La Rioja;26;La Rioja;2570;96635;995,26;1918;12453;918,06;218;5087;645,70;
2015;4;Comunidad;18;Ceuta;98;CEUTA;370;163797;1800,50;189;23489;1371,83;31;8640;1321,33;
2015;4;Provincia;18;Ceuta;51;Ceuta;370;163797;1800,50;189;23489;1371,83;31;8640;1321,33;
2015;4;Comunidad;19;Melilla;98;MELILLA;467;144408;1451,13;187;16254;1165,96;67;7801;1351,95;
2015;4;Provincia;19;Melilla;52;Melilla;467;144408;1451,13;187;16254;1165,96;67;7801;1351,95;
2016;1;Nacional;99;ESPAÑA;99;ESPAÑA;363431;143445;1477,31;139331;14234;965,11;26641;5504;882,19;
2016;1;Comunidad;1;Andalucía;98;ANDALUCÍA;71368;128521;1245,61;23750;13859;779,90;4649;6139;876,14;
2016;1;Provincia;1;Andalucía;4;Almería;7288;94604;1027,03;3366;8949;512,66;485;4092;592,61;
2016;1;Provincia;1;Andalucía;11;Cádiz;9057;114123;1137,86;2951;14825;749,93;420;6667;876,93;
2016;1;Provincia;1;Andalucía;14;Córdoba;4555;94095;944,24;1772;12722;724,78;250;4881;761,18;
2016;1;Provincia;1;Andalucía;18;Granada;7053;102962;1000,79;2585;13022;769,82;489;5106;796,64;
2016;1;Provincia;1;Andalucía;21;Huelva;3648;97432;1026,01;1240;9921;643,16;203;4028;635,97;
2016;1;Provincia;1;Andalucía;23;Jaén;3307;75742;692,09;906;10681;719,66;194;4115;691,76;
2016;1;Provincia;1;Andalucía;29;Málaga;24661;172828;1600,78;8126;16913;912,35;2100;7274;995,30;
2016;1;Provincia;1;Andalucía;41;Sevilla;11799;115085;1153,53;2804;14682;909,02;508;6065;947,66;
2016;1;Comunidad;2;Aragón;98;ARAGÓN;9568;107152;1210,94;3867;13538;984,64;1322;4525;802,19;
2016;1;Provincia;2;Aragón;22;Huesca;1781;103529;1228,94;951;12183;847,45;409;4062;684,23;
2016;1;Provincia;2;Aragón;44;Teruel;798;74852;713,62;172;9864;647,99;80;2874;591,16;
2016;1;Provincia;2;Aragón;50;Zaragoza;6989;111080;1252,81;2744;14311;1060,50;833;5007;900,39;
2016;1;Comunidad;3;Principado de Asturias;98;PRINCIPADO DE ASTURIAS;5747;110690;1236,32;2590;13752;995,04;651;4164;742,93;
2016;1;Provincia;3;Principado de Asturias;33;Asturias;5747;110690;1236,32;2590;13752;995,04;651;4164;742,93;
2016;1;Comunidad;4;Illes Balears;98;ILLES BALEARS;11162;236677;2117,90;4768;14817;1138,37;930;6766;1220,24;
2016;1;Provincia;4;Illes Balears;7;Illes Balears;11162;236677;2117,90;4768;14817;1138,37;930;6766;1220,24;
2016;1;Comunidad;5;Canarias;98;CANARIAS;19222;116012;1475,85;5605;10713;789,56;1156;5267;911,97;
2016;1;Provincia;5;Canarias;35;Las Palmas;10664;110982;1488,61;2938;11943;920,75;604;6815;1186,59;
2016;1;Provincia;5;Canarias;38;Santa Cruz de Tenerife;8558;122354;1459,78;2667;9293;638,11;552;3245;553,10;
2016;1;Comunidad;6;Cantabria;98;CANTABRIA;4505;135740;1462,11;2067;14847;893,55;514;5834;806,91;
2016;1;Provincia;6;Cantabria;39;Cantabria;4505;135740;1462,11;2067;14847;893,55;514;5834;806,91;
2016;1;Comunidad;7;Castilla y León;98;CASTILLA Y LEÓN;15261;98861;974,59;5964;12072;817,18;1304;4204;744,75;
2016;1;Provincia;7;Castilla y León;5;Ávila;909;77435;745,13;300;8551;602,92;92;2635;481,20;
2016;1;Provincia;7;Castilla y León;9;Burgos;2926;110014;1126,88;1195;13704;953,57;336;5667;929,80;
2016;1;Provincia;7;Castilla y León;24;León;2390;88551;855,81;1008;8442;640,82;87;3308;607,59;
2016;1;Provincia;7;Castilla y León;34;Palencia;1089;84932;831,90;379;11115;732,43;164;4737;838,49;
2016;1;Provincia;7;Castilla y León;37;Salamanca;2029;108257;1065,50;865;12823;839,85;98;3460;869,70;
2016;1;Provincia;7;Castilla y León;40;Segovia;1241;98976;896,74;431;12080;629,68;74;3426;510,38;
2016;1;Provincia;7;Castilla y León;42;Soria;618;89344;922,36;247;10864;705,46;61;3614;525,89;
2016;1;Provincia;7;Castilla y León;47;Valladolid;3225;106239;1069,49;1264;14011;940,67;315;3974;710,97;
2016;1;Provincia;7;Castilla y León;49;Zamora;834;88351;821,60;275;11732;857,40;77;2971;594,69;
2016;1;Comunidad;8;Castilla-La Mancha;98;CASTILLA-LA MANCHA;12332;84698;734,39;3629;8457;619,21;1059;3673;605,52;
2016;1;Provincia;8;Castilla-La Mancha;2;Albacete;1972;88672;789,93;731;10562;833,11;235;3494;660,75;
2016;1;Provincia;8;Castilla-La Mancha;13;Ciudad Real;2292;69213;656,26;746;9008;584,51;179;3781;582,27;
2016;1;Provincia;8;Castilla-La Mancha;16;Cuenca;961;71631;678,91;207;8861;681,93;44;3764;592,64;
2016;1;Provincia;8;Castilla-La Mancha;19;Guadalajara;2309;100500;862,76;627;6838;474,17;151;3594;600,01;
2016;1;Provincia;8;Castilla-La Mancha;45;Toledo;4798;84287;693,98;1318;7853;602,03;450;3748;588,20;
2016;1;Comunidad;9;Cataluña;98;CATALUÑA;57021;166494;1790,50;24241;14200;1065,15;3246;5353;979,26;
2016;1;Provincia;9;Cataluña;8;Barcelona;38908;185179;1980,98;16734;15537;1202,50;2011;6420;1165,59;
2016;1;Provincia;9;Cataluña;17;Girona;7931;157833;1678,46;3214;13352;881,92;338;4705;818,97;
2016;1;Provincia;9;Cataluña;25;Lleida;2727;106531;1050,84;1681;9595;693,23;359;2333;523,44;
2016;1;Provincia;9;Cataluña;43;Tarragona;7455;106844;1245,28;2612;11112;806,47;538;4477;806,95;
2016;1;Comunidad;10;Comunitat Valenciana;98;COMUNITAT VALENCIANA;52947;110677;1149,15;18826;11124;815,08;3915;4388;695,93;
2016;1;Provincia;10;Comunitat Valenciana;3;Alicante / Alacant;27595;119455;1286,34;8933;11352;736,82;1524;5121;704,09;
2016;1;Provincia;10;Comunitat Valenciana;12;Castellón / Castelló;5753;86205;961,10;2080;8041;679,97;469;3201;641,97;
2016;1;Provincia;10;Comunitat Valenciana;46;Valencia / València;19599;104881;994,46;7813;11764;941,21;1922;4125;704,62;
2016;1;Comunidad;11;Extremadura;98;EXTREMADURA;5427;76803;687,90;1357;10450;622,07;372;4191;687,02;
2016;1;Provincia;11;Extremadura;6;Badajoz;3580;73875;667,68;959;10806;622,23;240;4096;699,84;
2016;1;Provincia;11;Extremadura;10;Cáceres;1847;82920;730,24;398;9699;621,74;132;4342;666,76;
2016;1;Comunidad;12;Galicia;98;GALICIA;12636;107346;1180,42;6695;11746;917,79;2213;3897;775,88;
2016;1;Provincia;12;Galicia;15;A Coruña;5469;109708;1213,22;2518;10840;832,00;762;4069;807,42;
2016;1;Provincia;12;Galicia;27;Lugo;1964;76884;962,53;1241;9728;796,01;380;4048;712,53;
2016;1;Provincia;12;Galicia;32;Ourense;1262;93228;906,78;704;11070;810,66;263;3119;732,84;
2016;1;Provincia;12;Galicia;36;Pontevedra;3941;120715;1296,36;2232;14192;1124,57;808;3905;786,97;
2016;1;Comunidad;13;Comunidad de Madrid;98;COMUNIDAD DE MADRID;51903;212909;2104,71;20633;19005;1287,06;2045;7266;1156,62;
2016;1;Provincia;13;Comunidad de Madrid;28;Madrid;51903;212909;2104,71;20633;19005;1287,06;2045;7266;1156,62;
2016;1;Comunidad;14;Región de Murcia;98;REGIÓN DE MURCIA;11545;95273;977,45;3639;10267;641,02;449;3675;581,92;
2016;1;Provincia;14;Región de Murcia;30;Murcia;11545;95273;977,45;3639;10267;641,02;449;3675;581,92;
2016;1;Comunidad;15;C. Foral de Navarra;98;C. FORAL DE NAVARRA;4530;128150;1265,41;1441;13602;919,33;518;5959;840,35;
2016;1;Provincia;15;C. Foral de Navarra;31;Navarra;4530;128150;1265,41;1441;13602;919,33;518;5959;840,35;
2016;1;Comunidad;16;País Vasco;98;PAÍS VASCO;15005;202471;2358,53;7849;21916;1325,59;2038;8719;1176,61;
2016;1;Provincia;16;País Vasco;1;Araba / Álava;2119;170910;1707,29;937;14767;1005,76;103;5906;738,46;
2016;1;Provincia;16;País Vasco;20;Gipuzkoa;4814;213895;2598,47;2684;22408;1281,05;647;7803;1011,62;
2016;1;Provincia;16;País Vasco;48;Bizkaia;8072;201439;2334,34;4228;22609;1404,20;1288;9359;1287,97;
2016;1;Comunidad;17;La Rioja;98;LA RIOJA;2467;95800;995,66;2088;12131;900,72;173;3871;547,45;
2016;1;Provincia;17;La Rioja;26;La Rioja;2467;95800;995,66;2088;12131;900,72;173;3871;547,45;
2016;1;Comunidad;18;Ceuta;98;CEUTA;350;145341;1707,72;172;21164;1315,05;37;9352;1415,66;
2016;1;Provincia;18;Ceuta;51;Ceuta;350;145341;1707,72;172;21164;1315,05;37;9352;1415,66;
2016;1;Comunidad;19;Melilla;98;MELILLA;435;155249;1503,59;150;16479;1049,51;50;6510;1251,42;
2016;1;Provincia;19;Melilla;52;Melilla;435;155249;1503,59;150;16479;1049,51;50;6510;1251,42;
2016;2;Nacional;99;ESPAÑA;99;ESPAÑA;384082;145333;1497,57;146665;14264;970,07;27892;5520;890,00;
2016;2;Comunidad;1;Andalucía;98;ANDALUCÍA;74400;129820;1251,06;24175;13942;793,26;4538;6112;868,26;
2016;2;Provincia;1;Andalucía;4;Almería;7182;94417;992,51;3100;8877;535,04;463;3996;594,95;
2016;2;Provincia;1;Andalucía;11;Cádiz;9557;113331;1127,84;2818;14716;758,39;431;6549;883,77;
2016;2;Provincia;1;Andalucía;14;Córdoba;4716;96349;960,17;1870;13777;757,53;245;4767;738,30;
2016;2;Provincia;1;Andalucía;18;Granada;7323;104033;1001,00;2550;13256;801,44;474;5571;788,90;
2016;2;Provincia;1;Andalucía;21;Huelva;3858;97331;1027,35;1148;10287;672,53;209;4422;644,49;
2016;2;Provincia;1;Andalucía;23;Jaén;3514;75941;694,52;970;10225;697,97;174;4123;691,97;
2016;2;Provincia;1;Andalucía;29;Málaga;25877;175012;1619,00;8827;16465;906,56;2089;7126;978,84;
2016;2;Provincia;1;Andalucía;41;Sevilla;12373;116611;1166,66;2892;14912;904,27;453;5850;929,36;
2016;2;Comunidad;2;Aragón;98;ARAGÓN;10004;107086;1210,05;4026;13549;981,07;1298;4439;775,56;
2016;2;Provincia;2;Aragón;22;Huesca;1906;101590;1183,66;964;12007;844,83;434;4052;687,16;
2016;2;Provincia;2;Aragón;44;Teruel;816;73549;706,22;175;9332;598,75;74;2794;517,45;
2016;2;Provincia;2;Aragón;50;Zaragoza;7282;111585;1263,41;2887;14431;1059,70;790;4909;868,60;
2016;2;Comunidad;3;Principado de Asturias;98;PRINCIPADO DE ASTURIAS;6086;110381;1235,17;2714;13511;980,81;685;4024;746,22;
2016;2;Provincia;3;Principado de Asturias;33;Asturias;6086;110381;1235,17;2714;13511;980,81;685;4024;746,22;
2016;2;Comunidad;4;Illes Balears;98;ILLES BALEARS;12520;233668;2095,19;5200;14844;1148,69;947;6783;1167,27;
2016;2;Provincia;4;Illes Balears;7;Illes Balears;12520;233668;2095,19;5200;14844;1148,69;947;6783;1167,27;
2016;2;Comunidad;5;Canarias;98;CANARIAS;20055;117601;1513,14;5527;11060;814,54;1126;5414;940,72;
2016;2;Provincia;5;Canarias;35;Las Palmas;11198;112240;1508,23;2931;12397;953,66;615;6811;1179,03;
2016;2;Provincia;5;Canarias;38;Santa Cruz de Tenerife;8857;124403;1519,40;2596;9519;654,22;511;3405;597,91;
2016;2;Comunidad;6;Cantabria;98;CANTABRIA;4605;136524;1467,07;2031;15062;906,93;501;5750;789,15;
2016;2;Provincia;6;Cantabria;39;Cantabria;4605;136524;1467,07;2031;15062;906,93;501;5750;789,15;
2016;2;Comunidad;7;Castilla y León;98;CASTILLA Y LEÓN;16208;100304;987,58;6282;11933;815,53;1377;4310;757,20;
2016;2;Provincia;7;Castilla y León;5;Ávila;912;77885;767,06;292;8067;579,09;82;2675;530,13;
2016;2;Provincia;7;Castilla y León;9;Burgos;3083;111879;1132,04;1310;13958;959,34;412;5436;871,60;
2016;2;Provincia;7;Castilla y León;24;León;2439;90083;867,96;969;8358;630,39;91;3126;592,37;
2016;2;Provincia;7;Castilla y León;34;Palencia;1164;88954;864,99;364;11716;782,43;153;4461;824,69;
2016;2;Provincia;7;Castilla y León;37;Salamanca;2133;109624;1092,66;909;13158;870,29;114;4056;883,05;
2016;2;Provincia;7;Castilla y León;40;Segovia;1325;101481;920,66;460;12754;644,06;74;3861;570,34;
2016;2;Provincia;7;Castilla y León;42;Soria;659;88065;913,82;240;11106;705,09;56;3806;515,41;
2016;2;Provincia;7;Castilla y León;47;Valladolid;3652;106201;1062,20;1452;12600;893,67;315;4131;749,79;
2016;2;Provincia;7;Castilla y León;49;Zamora;841;89348;839,35;286;10455;798,19;80;3053;607,57;
2016;2;Comunidad;8;Castilla-La Mancha;98;CASTILLA-LA MANCHA;13057;86200;744,18;3915;8607;618,06;1048;3775;625,89;
2016;2;Provincia;8;Castilla-La Mancha;2;Albacete;2102;93207;823,67;806;10787;805,32;260;3496;666,01;
2016;2;Provincia;8;Castilla-La Mancha;13;Ciudad Real;2407;70551;644,54;741;9029;574,20;191;3781;610,18;
2016;2;Provincia;8;Castilla-La Mancha;16;Cuenca;1023;70743;680,96;235;8899;688,71;47;4484;681,82;
2016;2;Provincia;8;Castilla-La Mancha;19;Guadalajara;2408;101052;868,03;729;7440;509,95;165;3911;669,44;
2016;2;Provincia;8;Castilla-La Mancha;45;Toledo;5117;85646;707,79;1404;7891;600,19;385;3814;581,42;
2016;2;Comunidad;9;Cataluña;98;CATALUÑA;61093;168729;1810,43;26120;14227;1074,72;3313;5479;1020,81;
2016;2;Provincia;9;Cataluña;8;Barcelona;42056;187105;2005,83;18368;15396;1200,47;2051;6559;1213,25;
2016;2;Provincia;9;Cataluña;17;Girona;8364;158104;1669,43;3392;13357;887,17;340;4794;883,00;
2016;2;Provincia;9;Cataluña;25;Lleida;2961;107115;1045,05;1774;9738;707,99;387;2495;545,25;
2016;2;Provincia;9;Cataluña;43;Tarragona;7712;109067;1241,11;2586;11473;831,53;535;4424;804,18;
2016;2;Comunidad;10;Comunitat Valenciana;98;COMUNITAT VALENCIANA;55921;110067;1151,48;20287;11309;824,99;4627;4405;725,75;
2016;2;Provincia;10;Comunitat Valenciana;3;Alicante / Alacant;28950;119360;1296,78;8854;12006;777,24;1545;5282;755,79;
2016;2;Provincia;10;Comunitat Valenciana;12;Castellón / Castelló;6057;85443;964,60;2231;7987;667,33;515;3274;696,39;
2016;2;Provincia;10;Comunitat Valenciana;46;Valencia / València;20914;103209;978,89;9202;11581;926,26;2567;4033;710,02;
2016;2;Comunidad;11;Extremadura;98;EXTREMADURA;5727;76856;690,82;1525;10407;623,90;387;4660;719,84;
2016;2;Provincia;11;Extremadura;6;Badajoz;3773;74962;674,59;1108;10674;632,87;255;4532;739,75;
2016;2;Provincia;11;Extremadura;10;Cáceres;1954;80881;725,31;417;9718;600,74;132;4871;687,13;
2016;2;Comunidad;12;Galicia;98;GALICIA;13256;108348;1177,72;6725;11490;897,99;2199;3887;774,47;
2016;2;Provincia;12;Galicia;15;A Coruña;5889;110924;1221,87;2575;10575;816,29;768;4187;803,50;
2016;2;Provincia;12;Galicia;27;Lugo;1910;76417;933,18;1216;9373;755,54;381;3937;698,50;
2016;2;Provincia;12;Galicia;32;Ourense;1362;92408;888,82;778;10793;808,79;273;2777;692,75;
2016;2;Provincia;12;Galicia;36;Pontevedra;4095;121577;1287,93;2156;14229;1123,26;777;3934;808,60;
2016;2;Comunidad;13;Comunidad de Madrid;98;COMUNIDAD DE MADRID;54929;216054;2150,52;21948;18380;1233,86;2265;7335;1172,41;
2016;2;Provincia;13;Comunidad de Madrid;28;Madrid;54929;216054;2150,52;21948;18380;1233,86;2265;7335;1172,41;
2016;2;Comunidad;14;Región de Murcia;98;REGIÓN DE MURCIA;12435;95752;978,08;3643;10015;631,05;539;3745;590,87;
2016;2;Provincia;14;Región de Murcia;30;Murcia;12435;95752;978,08;3643;10015;631,05;539;3745;590,87;
2016;2;Comunidad;15;C. Foral de Navarra;98;C. FORAL DE NAVARRA;4514;129157;1273,13;1705;13241;883,24;636;5777;864,00;
2016;2;Provincia;15;C. Foral de Navarra;31;Navarra;4514;129157;1273,13;1705;13241;883,24;636;5777;864,00;
2016;2;Comunidad;16;País Vasco;98;PAÍS VASCO;15774;205580;2389,41;8251;22690;1377,80;2103;8610;1165,51;
2016;2;Provincia;16;País Vasco;1;Araba / Álava;2213;165631;1678,56;978;13897;952,97;116;5820;802,56;
2016;2;Provincia;16;País Vasco;20;Gipuzkoa;5266;215972;2622,29;3010;22837;1305,37;642;8069;1048,95;
2016;2;Provincia;16;País Vasco;48;Bizkaia;8295;207044;2385,34;4263;24049;1511,01;1345;9075;1250,82;
2016;2;Comunidad;17;La Rioja;98;LA RIOJA;2650;92024;955,23;2231;12071;901,32;199;4552;534,27;
2016;2;Provincia;17;La Rioja;26;La Rioja;2650;92024;955,23;2231;12071;901,32;199;4552;534,27;
2016;2;Comunidad;18;Ceuta;98;CEUTA;389;150527;1740,42;181;22270;1381,79;39;9574;1467,32;
2016;2;Provincia;18;Ceuta;51;Ceuta;389;150527;1740,42;181;22270;1381,79;39;9574;1467,32;
2016;2;Comunidad;19;Melilla;98;MELILLA;459;160760;1535,70;179;17531;1089,46;65;6893;1343,78;
2016;2;Provincia;19;Melilla;52;Melilla;459;160760;1535,70;179;17531;1089,46;65;6893;1343,78;
2016;3;Nacional;99;ESPAÑA;99;ESPAÑA;394351;146266;1514,61;147791;14204;966,43;27917;5501;883,21;
2016;3;Comunidad;1;Andalucía;98;ANDALUCÍA;76286;131283;1271,58;24717;13708;789,84;4471;5984;858,14;
2016;3;Provincia;1;Andalucía;4;Almería;8608;97162;1037,62;2980;8537;521,01;473;3943;591,74;
2016;3;Provincia;1;Andalucía;11;Cádiz;9411;119161;1178,16;2803;12046;693,95;457;5256;812,82;
2016;3;Provincia;1;Andalucía;14;Córdoba;4793;95963;954,70;1834;13974;765,35;248;4602;698,65;
2016;3;Provincia;1;Andalucía;18;Granada;7386;104175;998,45;2506;13858;826,25;450;5437;777,63;
2016;3;Provincia;1;Andalucía;21;Huelva;3856;98941;1039,79;1040;10536;670,60;167;4427;678,65;
2016;3;Provincia;1;Andalucía;23;Jaén;3605;75878;696,77;949;10325;696,28;191;4359;723,31;
2016;3;Provincia;1;Andalucía;29;Málaga;26016;176613;1648,01;9384;16079;895,80;2057;7208;985,26;
2016;3;Provincia;1;Andalucía;41;Sevilla;12611;115879;1163,30;3221;16313;950,76;428;5793;890,76;
2016;3;Comunidad;2;Aragón;98;ARAGÓN;10166;108114;1213,42;3994;13721;976,68;1298;4559;777,01;
2016;3;Provincia;2;Aragón;22;Huesca;1942;100090;1172,80;854;12063;827,11;429;4086;681,70;
2016;3;Provincia;2;Aragón;44;Teruel;820;72900;709,87;215;10107;709,84;73;2161;403,19;
2016;3;Provincia;2;Aragón;50;Zaragoza;7404;113445;1271,13;2925;14605;1051,27;796;5120;878,48;
2016;3;Comunidad;3;Principado de Asturias;98;PRINCIPADO DE ASTURIAS;6258;107437;1208,38;2690;12881;917,31;757;3941;718,65;
2016;3;Provincia;3;Principado de Asturias;33;Asturias;6258;107437;1208,38;2690;12881;917,31;757;3941;718,65;
2016;3;Comunidad;4;Illes Balears;98;ILLES BALEARS;13295;229441;2095,48;5258;14954;1156,81;969;6262;1083,73;
2016;3;Provincia;4;Illes Balears;7;Illes Balears;13295;229441;2095,48;5258;14954;1156,81;969;6262;1083,73;
2016;3;Comunidad;5;Canarias;98;CANARIAS;20343;118042;1529,07;5550;10952;781,90;947;4401;726,04;
2016;3;Provincia;5;Canarias;35;Las Palmas;11149;113119;1521,97;2849;12301;903,40;440;4870;818,37;
2016;3;Provincia;5;Canarias;38;Santa Cruz de Tenerife;9194;123972;1537,80;2701;9634;663,10;507;3877;623,03;
2016;3;Comunidad;6;Cantabria;98;CANTABRIA;4690;136752;1479,78;2042;15404;934,47;527;5989;829,24;
2016;3;Provincia;6;Cantabria;39;Cantabria;4690;136752;1479,78;2042;15404;934,47;527;5989;829,24;
2016;3;Comunidad;7;Castilla y León;98;CASTILLA Y LEÓN;16350;100532;984,49;6185;11864;819,17;1341;4333;718,66;
2016;3;Provincia;7;Castilla y León;5;Ávila;923;77970;762,87;300;7658;548,70;93;2577;518,79;
2016;3;Provincia;7;Castilla y León;9;Burgos;2971;111393;1121,00;1297;13310;920,87;389;5283;805,61;
2016;3;Provincia;7;Castilla y León;24;León;2521;91840;872,67;1022;8377;634,37;118;3741;594,03;
2016;3;Provincia;7;Castilla y León;34;Palencia;1132;91696;896,31;366;12244;793,17;151;4389;786,07;
2016;3;Provincia;7;Castilla y León;37;Salamanca;2212;108907;1093,00;889;13133;871,09;105;4399;746,26;
2016;3;Provincia;7;Castilla y León;40;Segovia;1319;95892;872,64;389;13377;710,14;63;4964;680,74;
2016;3;Provincia;7;Castilla y León;42;Soria;680;93874;952,24;236;10839;681,65;63;3485;523,48;
2016;3;Provincia;7;Castilla y León;47;Valladolid;3712;107534;1055,95;1398;13000;928,02;280;4239;757,54;
2016;3;Provincia;7;Castilla y León;49;Zamora;880;91484;881,83;288;10718;830,67;79;3054;592,76;
2016;3;Comunidad;8;Castilla-La Mancha;98;CASTILLA-LA MANCHA;13163;86680;745,29;3941;8748;628,91;1084;3608;592,96;
2016;3;Provincia;8;Castilla-La Mancha;2;Albacete;2167;93031;822,55;783;11096;814,10;230;3340;605,48;
2016;3;Provincia;8;Castilla-La Mancha;13;Ciudad Real;2465;70844;637,13;718;9385;595,22;194;3590;574,15;
2016;3;Provincia;8;Castilla-La Mancha;16;Cuenca;1002;71599;672,26;229;8923;713,15;52;3890;585,15;
2016;3;Provincia;8;Castilla-La Mancha;19;Guadalajara;2387;102635;877,36;700;8124;546,12;163;4328;704,98;
2016;3;Provincia;8;Castilla-La Mancha;45;Toledo;5142;85934;712,30;1511;7685;593,62;445;3443;553,60;
2016;3;Comunidad;9;Cataluña;98;CATALUÑA;64801;169957;1827,92;26637;14084;1065,50;3384;5733;1032,80;
2016;3;Provincia;9;Cataluña;8;Barcelona;44896;189217;2030,82;18848;15213;1183,95;2138;6791;1202,35;
2016;3;Provincia;9;Cataluña;17;Girona;8790;157149;1662,49;3489;13047;888,44;351;5093;923,64;
2016;3;Provincia;9;Cataluña;25;Lleida;2990;104729;1031,01;1716;9814;713,40;360;2617;568,09;
2016;3;Provincia;9;Cataluña;43;Tarragona;8125;106928;1230,99;2584;11307;811,84;535;4395;801,29;
2016;3;Comunidad;10;Comunitat Valenciana;98;COMUNITAT VALENCIANA;56488;108715;1145,35;19597;10727;812,22;4657;4491;773,99;
2016;3;Provincia;10;Comunitat Valenciana;3;Alicante / Alacant;29184;117283;1285,45;8222;11122;775,00;1511;5324;792,86;
2016;3;Provincia;10;Comunitat Valenciana;12;Castellón / Castelló;6043;85275;961,79;2319;7641;641,87;551;3029;632,67;
2016;3;Provincia;10;Comunitat Valenciana;46;Valencia / València;21261;102546;978,82;9056;11331;907,82;2595;4325;804,90;
2016;3;Comunidad;11;Extremadura;98;EXTREMADURA;5905;74259;667,30;1622;10270;632,04;388;4638;692,72;
2016;3;Provincia;11;Extremadura;6;Badajoz;3914;72703;650,67;1203;10204;620,70;252;4424;696,39;
2016;3;Provincia;11;Extremadura;10;Cáceres;1991;77576;702,73;419;10426;658,83;136;4968;687,07;
2016;3;Comunidad;12;Galicia;98;GALICIA;13510;109871;1190,56;6735;11628;907,40;2195;3848;760,57;
2016;3;Provincia;12;Galicia;15;A Coruña;6029;113230;1252,51;2516;11404;881,40;766;4132;801,93;
2016;3;Provincia;12;Galicia;27;Lugo;1907;77471;939,95;1282;9481;760,96;398;3862;686,41;
2016;3;Provincia;12;Galicia;32;Ourense;1377;92949;886,99;771;10759;798,65;260;2719;677,89;
2016;3;Provincia;12;Galicia;36;Pontevedra;4197;122440;1280,60;2166;13595;1072,65;771;3922;783,59;
2016;3;Comunidad;13;Comunidad de Madrid;98;COMUNIDAD DE MADRID;56919;216628;2175,73;23180;18314;1211,76;2212;7569;1215,65;
2016;3;Provincia;13;Comunidad de Madrid;28;Madrid;56919;216628;2175,73;23180;18314;1211,76;2212;7569;1215,65;
2016;3;Comunidad;14;Región de Murcia;98;REGIÓN DE MURCIA;12274;96133;972,37;3473;10301;650,69;536;3658;577,99;
2016;3;Provincia;14;Región de Murcia;30;Murcia;12274;96133;972,37;3473;10301;650,69;536;3658;577,99;
2016;3;Comunidad;15;C. Foral de Navarra;98;C. FORAL DE NAVARRA;4648;127454;1271,27;1715;11973;845,99;661;6146;890,26;
2016;3;Provincia;15;C. Foral de Navarra;31;Navarra;4648;127454;1271,27;1715;11973;845,99;661;6146;890,26;
2016;3;Comunidad;16;País Vasco;98;PAÍS VASCO;15736;208248;2409,54;8399;22748;1369,41;2165;8418;1144,91;
2016;3;Provincia;16;País Vasco;1;Araba / Álava;2219;158570;1644,48;1011;13073;892,27;97;5806;878,12;
